52;1326;16;1069;0.013992;1044
58;1653;25;13682;0.024960;13655
100;4950;5;1166;0.081754;1138
100;4950;5;1239;0.081754;1228
100;4950;10;1642;0.082779;1609
100;4950;10;1868;0.083748;1868
100;4950;20;2348;0.081753;2345
100;4950;20;3010;0.081782;2959
100;4950;50;4491;0.082778;4474
200;19900;10;1544;0.625330;1510
200;19900;20;2574;0.625501;2545
200;19900;40;3880;0.625392;3853
200;19900;100;6253;0.640287;6234
666;221445;174;123139;19.725824;122467
