100;4950;5;170;0.130650;155
100;4950;5;116;0.118729;116
100;4950;5;207;0.118686;179
100;4950;10;289;0.118188;270
100;4950;10;329;0.122220;270
100;4950;10;341;0.118682;290
100;4950;20;680;0.119654;590
100;4950;20;602;0.118684;542
100;4950;50;1036;0.125665;963
100;4950;50;1045;0.119707;1010
