100;180;5;7592;0.025960;7485
100;180;5;8853;0.025956;8746
100;180;5;9327;0.025957;8688
100;180;10;17877;0.024960;15972
100;180;10;22399;0.025958;19496
100;180;20;20699;0.024933;20246
100;180;20;24496;0.025931;23078
100;180;20;23613;0.028922;22346
100;180;50;40748;0.026928;40647
100;180;50;40842;0.025958;40008
100;180;50;43933;0.026928;43287
200;370;10;27341;0.105717;26125
200;370;20;42844;0.123180;39067
200;370;40;59118;0.110239;56217
200;370;100;87182;0.112757;86268
